,Category 0,Category 1,Category 2,Category 3,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count
6883,Tapas/Small Plates,Tapas Bars,Spanish,,36.1200981140137,"Las Vegas, NV",-115.154228210449,Firefly,False,$$,4.5,1904
6884,Gastropubs,American (New),American (Traditional),,36.16881,"Las Vegas, NV",-115.140343,The Smashed Pig Gastropub,False,$$,4.5,479
6885,Tacos,,,,36.1315942123034,"Las Vegas, NV",-115.164766837504,Tacos El Gordo,False,$,4.0,3476
6886,Thai,Beer Gardens,,,36.1687827534825,"Las Vegas, NV",-115.139912579186,Le Thai,False,$$,4.0,1762
6887,Cajun/Creole,,,,36.1585295,"Las Vegas, NV",-115.1579404,Lola's A Louisana Kitchen,False,$$,4.0,1097
6888,Italian,Pizza,Cocktail Bars,,36.1575507132497,"Las Vegas, NV",-115.152820746033,Esther's Kitchen,False,$$,4.5,449
6889,Venezuelan,,,,36.15174,"Las Vegas, NV",-115.15239,Viva Las Arepas,False,$,4.5,1462
6890,Tacos,Seafood,,,36.1517421041723,"Las Vegas, NV",-115.151811880799,Bajamar Seafood & Tacos,False,$,5.0,411
6891,Mediterranean,Middle Eastern,Tapas/Small Plates,,36.142248600139,"Las Vegas, NV",-115.156616047025,Cleo,False,$$$,4.5,552
6892,Italian,Seafood,,,36.13185,"Las Vegas, NV",-115.15594,Piero's Italian Cuisine,False,$$$,4.0,483
6893,Bars,Mexican,Latin American,,36.11926,"Las Vegas, NV",-115.154634,Tacos & Beer,False,$$,4.5,1254
6894,American (Traditional),Steakhouses,,,36.147408,"Las Vegas, NV",-115.155726,Top of the World,False,$$$$,4.0,1505
6895,Desserts,Thai,Seafood,,36.1422857525211,"Las Vegas, NV",-115.142520845647,Arawan Thai Bistro and Dessert,False,$$,4.5,913
6896,Steakhouses,Spanish,Tapas/Small Plates,,36.1433720853764,"Las Vegas, NV",-115.157027464557,Bazaar Meat by José Andrés,False,$$$$,4.0,969
6897,Steakhouses,Seafood,American (New),,36.1718063354492,"Las Vegas, NV",-115.142234802246,Triple George Grill,False,$$,4.0,1111
6898,Asian Fusion,American (New),Singaporean,,36.169877,"Las Vegas, NV",-115.139528,Flock & Fowl,False,$$,4.0,345
6899,Pizza,,,,36.1716181086619,"Las Vegas, NV",-115.142267074274,Pizza Rock,False,$$,4.0,2231
6900,Middle Eastern,Moroccan,Mediterranean,,36.1177117193423,"Las Vegas, NV",-115.154608946033,Marrakech,False,$$$,4.5,477
6901,British,Pubs,,,36.158705,"Las Vegas, NV",-115.15293,Cornish Pasty,False,$$,4.5,983
6902,American (New),Cocktail Bars,,,36.1665341006109,"Las Vegas, NV",-115.135213248799,The Kitchen at Atomic,False,$$,4.5,163
6903,Japanese,Sushi Bars,Buffets,,36.1171507742866,"Las Vegas, NV",-115.138436947621,Sakana,False,$$,4.5,2154
6904,Thai,Noodles,Soup,,36.1584312344683,"Las Vegas, NV",-115.151024464089,D E Thai Kitchen,False,$,4.5,138
6905,Steakhouses,Seafood,Cocktail Bars,,36.11913,"Las Vegas, NV",-115.154322,"Cleaver -  Butchered Meats, Seafood & Cocktails",False,$$$,4.5,162
6906,Tacos,,,,36.15846,"Las Vegas, NV",-115.12653,Tacos El Gordo,False,$,4.0,1660
6907,Italian,Steakhouses,,,36.1481329464598,"Las Vegas, NV",-115.155773162842,Fellini's Ristorante,False,$$,4.0,215
6908,Sandwiches,Fast Food,American (Traditional),,36.117091,"Las Vegas, NV",-115.138401,Karved,False,$$,5.0,440
6909,Burgers,Sports Bars,,,36.1427564,"Las Vegas, NV",-115.1578748,Umami Burger -  SLS Las Vegas,False,$$,4.0,1063
6910,Steakhouses,Bars,Seafood,,36.1179815811115,"Las Vegas, NV",-115.155438561073,Del Frisco's Double Eagle Steakhouse,False,$$$$,4.5,1435
6911,Sushi Bars,Japanese,Bars,,36.16795,"Las Vegas, NV",-115.14047,Bocho Sushi,False,$$,4.5,496
6912,Mexican,,,,36.12916,"Las Vegas, NV",-115.11332,Lindo Michoacan,False,$$,4.0,1264
6913,Korean,Soup,Noodles,,36.14435,"Las Vegas, NV",-115.1453,E-Jo Korean Restaurant,False,$$,4.0,269
6914,Steakhouses,,,,36.137041,"Las Vegas, NV",-115.164611,THE Steak House,False,$$$,4.0,706
6915,American (Traditional),Breakfast & Brunch,Lounges,,36.1336673317093,"Las Vegas, NV",-115.163094755496,The Peppermill Restaurant & Fireside Lounge,False,$$,4.0,3474
6916,Sushi Bars,Izakaya,,,36.118841,"Las Vegas, NV",-115.154483,Sushi Way,False,$$,4.5,1080
6917,Pizza,Bars,,,36.1692899,"Las Vegas, NV",-115.14003,Evel Pie,False,$,4.5,574
6918,American (New),Lounges,Breakfast & Brunch,,36.169326,"Las Vegas, NV",-115.140097,Park on Fremont,False,$$,4.0,1252
6919,Italian,Bars,,,36.129913,"Las Vegas, NV",-115.165432,Sinatra,False,$$$$,4.0,603
6920,Korean,Barbeque,,,36.1418945096249,"Las Vegas, NV",-115.142273626984,Garden Korean Restaurant,False,$$,4.0,73
6921,Asian Fusion,Vietnamese,Bars,,36.164213,"Las Vegas, NV",-115.14664,Le Pho Vietnamese Kitchen,False,$$,4.0,340
6922,Cocktail Bars,Caribbean,,,36.15788,"Las Vegas, NV",-115.15321,Jammyland,False,$$,4.5,100
6923,Thai,,,,36.1445777366086,"Las Vegas, NV",-115.155297663522,Thai Pepper,False,$$,4.0,498
6924,Steakhouses,,,,36.127397,"Las Vegas, NV",-115.154047,ENVY The Steakhouse,False,$$$,4.0,535
6925,Bars,Seafood,Mexican,,36.137835215916,"Las Vegas, NV",-115.137293220348,La Mojarra Loca Grill,False,$$,4.0,335
6926,Breakfast & Brunch,American (Traditional),,,36.142523,"Las Vegas, NV",-115.142496,Sausagefest,False,$$,5.0,165
6927,American (New),Steakhouses,Cocktail Bars,,36.13177,"Las Vegas, NV",-115.162816,The Barrymore,False,$$$,4.0,938
6928,Indian,Bars,,,36.1683737079207,"Las Vegas, NV",-115.138119180202,Turmeric Flavors of India,False,$$,4.5,175
6929,Asian Fusion,Seafood,Sushi Bars,,36.126878,"Las Vegas, NV",-115.165747,Andrea's,False,$$$,4.0,549
6930,Comfort Food,American (Traditional),,,36.0903907665701,"Tulsa, OK",-95.9335709206896,Bread and Butter Kitchen + Bakery,False,$$,4.0,239
6931,American (New),Cocktail Bars,,,36.11825,"Tulsa, OK",-95.93872,Bird and Bottle,False,$$,4.0,60
6932,Italian,Seafood,Steakhouses,,36.0889114445537,"Tulsa, OK",-95.9029690548778,Villa Ravenna,False,$$$,4.0,204
6933,Pubs,American (Traditional),,,36.07529,"Tulsa, OK",-95.95642,Pub W,False,$$,4.0,21
6934,Korean,Asian Fusion,,,36.1188450365324,"Tulsa, OK",-95.9057200287801,Gogi Gui Korean Grill,False,$$,4.5,87
6935,Mexican,Tex-Mex,,,36.0895553493084,"Tulsa, OK",-95.9256928809509,Bravos Mexican Grill,False,$$,4.0,111
6936,Thai,Asian Fusion,Vietnamese,,36.0904,"Tulsa, OK",-95.92158,Bamboo Thai Bistro,False,$$,4.0,157
6937,American (Traditional),Comfort Food,,,36.09131,"Tulsa, OK",-95.92288,The Bros Houligan,False,$$,3.5,62
6938,Bakeries,Mediterranean,,,36.10341,"Tulsa, OK",-95.9043451,Shawkat's,False,$,4.5,80
6939,Seafood,,,,36.0898050348891,"Tulsa, OK",-95.9384344342515,Bodean Seafood Restaurant,False,$$$,4.0,123
6940,Italian,Seafood,Venues & Event Spaces,,36.0769195,"Tulsa, OK",-95.9044863,Ti Amo Ristorante Italiano,False,$$,4.0,90
6941,Steakhouses,American (Traditional),,,36.1183,"Tulsa, OK",-95.92182,Celebrity Restaurant,False,$$$,4.0,60
6942,German,,,,36.0893724763687,"Tulsa, OK",-95.903679014611,Margaret's German Restaurant,False,$$,4.5,88
6943,Steakhouses,,,,36.1253600313195,"Tulsa, OK",-95.9050320687866,Ramseys Steak and Grill Delivery,False,$$,4.0,53
6944,Steakhouses,,,,36.07529,"Tulsa, OK",-95.95642,Mahogany Prime Steakhouse,False,$$$,4.0,143
6945,Mexican,,,,36.095207,"Tulsa, OK",-95.919725,Tacos El Rinconcito,False,$,4.5,46
6946,Steakhouses,,,,36.09387,"Tulsa, OK",-95.92149,Outback Steakhouse,False,$$,4.0,52
6947,Salad,Soup,Sandwiches,,36.1188949663347,"Tulsa, OK",-95.9286556408451,P J's Sandwich Shoppe,False,$,4.5,37
6948,Greek,,,,36.1190249,"Tulsa, OK",-95.9079196,Gyros Palace,False,$,4.5,41
6949,Szechuan,Hot Pot,,,36.074483,"Tulsa, OK",-95.903854,Mandarin Taste,False,$$,3.5,145
6950,Thai,,,,36.12002,"Tulsa, OK",-95.93965,My Thai Kitchen,False,$$,4.0,53
6951,Burgers,,,,36.1039848327637,"Tulsa, OK",-95.9024276733398,Jumbo's Burgers,False,$,4.5,26
6952,Steakhouses,American (Traditional),,,36.0911199,"Tulsa, OK",-95.90309,The Spudder Restaurant,False,$$$,3.5,103
6953,Delis,Desserts,Breakfast & Brunch,,36.1251855,"Tulsa, OK",-95.9403419,Trenchers Delicatessen,False,$$,4.5,151
6954,Delis,American (New),,,36.0755703148897,"Tulsa, OK",-95.9058567838111,Boston Deli Grill & Market,False,$$,4.0,66
6955,Thai,,,,36.1188450365324,"Tulsa, OK",-95.9057200287801,Thai Cuisine,False,$$,4.5,8
6956,Chinese,Korean,,,36.07591,"Tulsa, OK",-95.906711,Chopsticks,False,$,4.0,69
6957,Barbeque,Sandwiches,Desserts,,36.0755149,"Tulsa, OK",-95.9071996,Oklahoma Joe's,False,$$,4.0,88
6958,Pizza,Fast Food,,,36.1210319,"Tulsa, OK",-95.9401451,JC's Pizza,False,$$,3.5,17
6959,American (Traditional),,,,36.0755468,"Tulsa, OK",-95.9224049,McGill's,False,$$$,3.5,65
6960,Japanese,Asian Fusion,Buffets,,36.0876705007885,"Tulsa, OK",-95.9028235680535,Yutaka Grill & Sushi Buffet,False,$$,3.5,102
6961,Pizza,,,,36.0934937,"Tulsa, OK",-95.9400151,NYC Pizza,False,$,4.0,84
6962,Pizza,,,,36.07691,"Tulsa, OK",-95.9041523,LA Roma Pizza,False,$$,4.5,60
6963,Sports Bars,Cajun/Creole,American (Traditional),,36.088569,"Tulsa, OK",-95.937348,Crawpappy's Bar and Grill,False,$,3.5,20
6964,American (New),,,,36.110256,"Tulsa, OK",-95.903699,Foundations Restaurant,False,$$,4.0,15
6965,Pizza,Italian,,,36.117163,"Tulsa, OK",-95.939991,Umberto's,False,$$,4.0,41
6966,Food Trucks,Latin American,Cuban,,36.05023,"Tulsa, OK",-95.88597,MASA Kitchen,False,$,4.5,38
6967,Mediterranean,Persian/Iranian,,,36.090272,"Tulsa, OK",-95.924132,Ali Baba Mediterranean,False,$$,3.5,31
6968,Tacos,,,,36.1181537536974,"Tulsa, OK",-95.9068606048822,Dos Compas Muy Salsas,False,$,5.0,3
6969,Mexican,,,,36.0755149,"Tulsa, OK",-95.9061067,Rincon Mexican Grill And Cantina,False,$$,4.0,48
6970,Chinese,,,,36.1247491,"Tulsa, OK",-95.9405256,Golden Gate Restaurant,False,$,4.0,60
6971,Pizza,Italian,Sandwiches,,36.0886426,"Tulsa, OK",-95.9372312,Mario's New York Style Pizzeria,False,$,4.0,63
6972,Indian,,,,36.1058621,"Tulsa, OK",-95.9133905,Desi Wok,False,$$,3.5,124
6973,Vietnamese,,,,36.1192245483398,"Tulsa, OK",-95.9086303710938,Binh-Le Vietnamese Restaurant,False,$$,3.5,45
6974,Steakhouses,,,,36.0902699,"Tulsa, OK",-95.93409,Jamil's Restaurant,False,$$,3.0,68
6975,Salad,Coffee & Tea,Juice Bars & Smoothies,,36.0761780491101,"Tulsa, OK",-95.9236831715062,Salata Kingspointe,False,$$,4.5,35
6976,Pizza,,,,36.1187551,"Tulsa, OK",-95.9047877,Doro Pizza,False,$$,4.5,19
6977,Burgers,,,,39.74095,"Wilmington, DE",-75.55131,Farmer & the Cow,False,$$,4.0,101
6978,Italian,,,,39.76078,"Wilmington, DE",-75.56231,Scalessa's,False,$$,4.5,93
6979,American (New),Bars,,,39.75022,"Wilmington, DE",-75.54943,Domaine Hudson,False,$$$,4.5,146
6980,Vietnamese,Thai,,,39.759952,"Wilmington, DE",-75.564244,Southeast Kitchen,False,$$,4.5,188
6981,American (New),Brewpubs,,,39.7442438412767,"Wilmington, DE",-75.5488270192041,Stitch House Brewery,False,$$,4.0,103
6982,Italian,,,,39.74116,"Wilmington, DE",-75.551175,La Fia,False,$$,4.0,147
6983,Malaysian,Thai,,,39.780752,"Wilmington, DE",-75.544136,Rasa Sayang,False,$$,4.0,203
6984,Seafood,Bars,Sandwiches,,39.7584675916502,"Wilmington, DE",-75.5627924303983,Trolley Square Oyster House,False,$$,4.0,101
6985,Tapas Bars,,,,39.74102,"Wilmington, DE",-75.55073,Merchant Bar,False,$$,4.0,45
6986,American (New),,,,39.75499,"Wilmington, DE",-75.56859,Eclipse Bistro,False,$$$,4.0,104
6987,American (Traditional),Bars,Burgers,,39.74907,"Wilmington, DE",-75.55026,Washington Street Ale House,False,$$,3.5,218
6988,American (Traditional),,,,39.74289,"Wilmington, DE",-75.54998,Cavanaugh's Restaurant,False,$$,4.0,18
6989,American (Traditional),Pubs,,,39.7512557,"Wilmington, DE",-75.5714352,Dead Presidents Pub & Restaurant,False,$$,3.5,86
6990,American (New),Gluten-Free,Breakfast & Brunch,,39.75248,"Wilmington, DE",-75.57122,8th & Union Kitchen,False,$$,3.5,159
6991,Bars,Steakhouses,American (Traditional),,39.74741,"Wilmington, DE",-75.54882,Tonic Bar and Grille,False,$$,3.5,74
6992,American (Traditional),Beer Bar,,,39.744762,"Wilmington, DE",-75.548199,Ernest & Scott Taproom,False,$$,3.5,113
6993,Greek,Mediterranean,,,39.75819,"Wilmington, DE",-75.56204,Opa Opa,False,$,4.0,79
6994,American (Traditional),Gluten-Free,Breakfast & Brunch,,39.757456619771,"Wilmington, DE",-75.565288286925,Kid Shelleen's Charcoal House & Saloon,False,$$,3.5,165
6995,Italian,,,,39.74947,"Wilmington, DE",-75.57161,Luigi Vitrone's Pastabilities Restaurant,False,$$,4.5,28
6996,Steakhouses,Bars,,,39.75229,"Wilmington, DE",-75.57062,Walter's Steakhouse,False,$$$,3.5,59
6997,Tacos,Tex-Mex,Fast Food,,39.7576354130021,"Wilmington, DE",-75.5612559710203,El Diablo Burritos,False,$,4.5,256
6998,Italian,Bars,,,39.756618,"Wilmington, DE",-75.562715,Piccolina Toscana,False,$$,3.5,85
6999,American (New),Burgers,Sandwiches,,39.74402,"Wilmington, DE",-75.54904,Chelsea Tavern,False,$$,3.5,233
7000,Italian,,,,39.7959965983996,"Wilmington, DE",-75.5475788936019,Touch Of Italy,False,$$,3.5,140
7001,Italian,Wine Bars,,,39.746773,"Wilmington, DE",-75.549309,Cafe Mezzanotte,False,$$,3.0,46
7002,Pizza,,,,39.744314,"Wilmington, DE",-75.549004,DiMeo's Pizza,False,$$,4.0,112
7003,Japanese,Sushi Bars,Bars,,39.74933,"Wilmington, DE",-75.55002,Mikimotos Japanese Restaurant & Sushi Bar,False,$$,3.0,233
7004,Coffee & Tea,Cafes,,,39.7493908039146,"Wilmington, DE",-75.554441864418,Treehouse Café,False,$$,4.5,48
7005,Italian,,,,39.746369,"Wilmington, DE",-75.573711,Ristorante Attilio,False,$$,4.0,39
7006,Mediterranean,Greek,,,39.74298,"Wilmington, DE",-75.5487799,Terra Cafe & Grille,False,$$,4.0,20
7007,Italian,,,,39.7503432,"Wilmington, DE",-75.572056,Mrs. Robino's Restaurant,False,$$,3.5,120
7008,Thai,,,,39.747164,"Wilmington, DE",-75.5742093,Bangkok House Restaurant,False,$$,4.0,57
7009,Sandwiches,Italian,Steakhouses,,39.7577327,"Wilmington, DE",-75.5610637,Gaudiello's Italian Hoagies,False,$,4.5,72
7010,Fondue,,,,39.780752,"Wilmington, DE",-75.544136,The Melting Pot - Wilmington,False,$$$,4.0,64
7011,Seafood,Seafood Markets,,,39.7551765441895,"Wilmington, DE",-75.5938491821289,Feby's Fishery,False,$$,3.5,103
7012,Coffee & Tea,Breakfast & Brunch,Ice Cream & Frozen Yogurt,,39.75876,"Wilmington, DE",-75.56272,Scrumptious,False,$$,4.0,283
7013,American (New),Seafood,,,39.7576,"Wilmington, DE",-75.57117,Columbus Inn,False,$$$,3.0,108
7014,Barbeque,Chicken Wings,Sandwiches,,39.7546546205099,"Wilmington, DE",-75.5680124791187,Locale BBQ Post,False,$$,4.0,40
7015,Indian,Vegan,Vegetarian,,39.7441368103027,"Wilmington, DE",-75.5490264892578,Masala Kitchen,False,$,4.0,29
7016,French,,,,39.746462,"Wilmington, DE",-75.547147,Green Room,False,$$$,3.5,71
7017,American (Traditional),Pubs,Salad,,39.7575299736614,"Wilmington, DE",-75.5622589588165,Trolley Tap House,False,$$,3.5,67
7018,Cafes,Breakfast & Brunch,Coffee & Tea,,39.7610999643803,"Wilmington, DE",-75.5608937144279,De La Coeur Café et Pâtisserie,False,$$,4.5,129
7019,Fast Food,Pizza,American (Traditional),,39.74658,"Wilmington, DE",-75.55277,Semo's Restaurant,False,$,4.5,12
7020,Sushi Bars,Chinese,Japanese,,39.7807683749827,"Wilmington, DE",-75.5442634407226,Takumi,False,$$,3.5,157
7021,Asian Fusion,,,,39.79212,"Wilmington, DE",-75.5460499,Le Shio,False,$$,3.5,172
7022,Sports Bars,Italian,Pizza,,39.75167,"Wilmington, DE",-75.57165,Rocco Italian Grill & Sports Bar,False,$$,4.0,53
7023,Mexican,,,,39.7455291748047,"Wilmington, DE",-75.5499496459961,Cactus Cantina,False,$$,4.0,18
7024,Mexican,,,,39.746236102681,"Wilmington, DE",-75.5728892827099,Jalapeño Grill,False,$$,4.0,40
7025,Italian,,,,41.8235104491964,"Providence, RI",-71.4265203,Enoteca Umberto,False,$$,5.0,311
7026,Latin American,Peruvian,,,41.8332008774112,"Providence, RI",-71.4371953681014,Los Andes Restaurant,False,$$,4.5,2020
7027,Southern,Bars,American (Traditional),,41.8189811706543,"Providence, RI",-71.4239273071289,The Slow Rhode,False,$$,4.5,183
7028,Latin American,Seafood,Tapas/Small Plates,,41.823783225973,"Providence, RI",-71.4140010609214,Red Fin Crudo + Kitchen,False,$$,4.5,409
7029,Italian,,,,41.82312,"Providence, RI",-71.42237,Massimo Restaurant,False,$$,4.5,383
7030,Tapas Bars,Asian Fusion,Cocktail Bars,,41.8219,"Providence, RI",-71.41424,O'BOY,False,$$,4.0,78
7031,Bars,American (New),,,41.8228961,"Providence, RI",-71.4122083,The Eddy,False,$$,4.5,337
7032,American (Traditional),Pizza,Breakfast & Brunch,,41.81731,"Providence, RI",-71.4076,The District,False,$$,4.5,402
7033,Italian,Cocktail Bars,Greek,,41.821988,"Providence, RI",-71.415743,Rosalina,False,$$,4.0,387
7034,American (New),Venues & Event Spaces,,,41.82197,"Providence, RI",-71.41585,Gracie's,False,$$$,4.5,610
7035,American (New),,,,41.822454,"Providence, RI",-71.415986,birch,False,$$$,4.5,210
7036,Italian,,,,41.82349,"Providence, RI",-71.423721,Andino's,False,$$,4.0,483
7037,Asian Fusion,Chinese,Bars,,41.8231661623836,"Providence, RI",-71.4158219588282,North,False,$$,4.0,464
7038,Korean,Noodles,Bars,,41.82324,"Providence, RI",-71.41262,Mokban Korean Bistro,False,$$,4.0,276
7039,American (New),Bars,,,41.818456,"Providence, RI",-71.434813,Nick's On Broadway,False,$$,4.0,948
7040,American (New),Tapas/Small Plates,,,41.817678,"Providence, RI",-71.400546,Milk Money,False,$$,3.5,398
7041,Korean,Japanese,,,41.8288164,"Providence, RI",-71.4080846,Den Den Cafe Asiana,False,$$,4.5,563
7042,Bars,American (New),,,41.8193475922853,"Providence, RI",-71.4407906320194,Troop PVD,False,$$,4.5,177
7043,Italian,Seafood,,,41.8228073120117,"Providence, RI",-71.4219665527344,Camille's,False,$$$,4.5,226
7044,Mexican,,,,41.822165,"Providence, RI",-71.392238,Tallulah's Taqueria,False,$$,4.5,593
7045,Comfort Food,American (New),Tapas/Small Plates,,41.8230629,"Providence, RI",-71.412612,Vinya Test  Kitchen,False,$$,4.5,66
7046,American (New),Seafood,,,41.82113,"Providence, RI",-71.4244401,Broadway Bistro,False,$$,4.5,314
7047,American (Traditional),Whiskey Bars,Cocktail Bars,,41.8195793290702,"Providence, RI",-71.3983715325594,The East End,False,$$,4.0,138
7048,Seafood,,,,41.824213500925,"Providence, RI",-71.4069133352762,Hemenway's,False,$$$,4.0,630
7049,Pizza,,,,41.8213654,"Providence, RI",-71.4150314,Providence Coal Fired Pizza,False,$$,4.0,578
7050,Gastropubs,,,,41.8232088,"Providence, RI",-71.4102675,The Congress Tavern,False,$$,4.0,157
7051,Beer Bar,Wine Bars,American (New),,41.81927,"Providence, RI",-71.42258,Bayberry Beer Hall,False,$$,4.5,192
7052,Italian,Pizza,,,41.81712,"Providence, RI",-71.40085,Al Forno Restaurant,False,$$$,4.0,540
7053,American (New),Wine Bars,,,41.8224807,"Providence, RI",-71.4122827,Oberlin,False,$$$,4.0,142
7054,Italian,,,,41.823441,"Providence, RI",-71.425905,Siena,False,$$$,4.0,464
7055,American (New),Salad,Seafood,,41.82208,"Providence, RI",-71.39638,Persimmon,False,$$$,4.5,230
7056,Greek,,,,41.8227667493173,"Providence, RI",-71.4126882806822,Kleos,False,$$,4.0,153
7057,Thai,,,,41.82783,"Providence, RI",-71.40121,Heng Thai and Rotisserie,False,$$,4.5,96
7058,Noodles,,,,41.821089,"Providence, RI",-71.392044,Noodles 102,False,$$,4.0,244
7059,Breakfast & Brunch,Pubs,American (Traditional),,41.82384,"Providence, RI",-71.42731,Federal Taphouse & Kitchen,False,$$,4.0,342
7060,Seafood,Steakhouses,,,41.82414,"Providence, RI",-71.4267651,Capri Seafood,False,$$,4.0,81
7061,Bars,American (Traditional),Beer Gardens,,41.817302,"Providence, RI",-71.427764,Ogie's Trailer Park,False,$$,4.0,391
7062,Mediterranean,Greek,International Grocery,,41.82212,"Providence, RI",-71.41334,Yoleni's- Providence,False,$$,4.0,157
7063,Pizza,Tapas/Small Plates,Bars,,41.8236482,"Providence, RI",-71.4139799,figidini,False,$$,4.0,263
7064,Tacos,,,,41.81706,"Providence, RI",-71.40733,Xaco Taco,False,$$,4.0,231
7065,Steakhouses,Wine Bars,Seafood,,41.825226,"Providence, RI",-71.415172,Fleming's Prime Steakhouse- Providence,False,$$$$,4.0,228
7066,Lounges,American (New),,,41.824257071296,"Providence, RI",-71.4085777389237,Layali Providence,False,$$,4.5,41
7067,Seafood,Steakhouses,Wine Bars,,41.8264465332031,"Providence, RI",-71.4148864746094,The Capital Grille,False,$$$,4.0,183
7068,Vegetarian,Vegan,Bars,,41.8212779,"Providence, RI",-71.4225387,The Grange,False,$$,4.0,689
7069,Chicken Wings,Korean,Noodles,,41.8282886910073,"Providence, RI",-71.4003867805078,Den Den Korean Fried Chicken,False,$$,4.0,201
7070,Italian,,,,41.8235554,"Providence, RI",-71.4238658,Cassarino's Restaurant,False,$$,4.0,244
7071,Cocktail Bars,American (New),,,41.3070297241211,"New Haven, CT",-72.9292297363281,Elm City Social,False,$$,4.0,340
7072,Wine Bars,American (New),,,41.315817573308,"New Haven, CT",-72.9096213155399,August,False,$$,4.5,129
7073,Soul Food,Southern,Chicken Wings,,41.2999757,"New Haven, CT",-72.9394655,Sandra's Next Generation,False,$$,4.5,417
7074,Pizza,Italian,Bars,,41.3134072829369,"New Haven, CT",-72.9134526920654,Da Legna,False,$$,4.5,651
7075,Gastropubs,Tapas Bars,Cocktail Bars,,41.3147897,"New Haven, CT",-72.9110714,Oak Haven Table & Bar,False,$$,4.0,288
7076,Noodles,Bars,Ramen,,41.3055220705691,"New Haven, CT",-72.9285871106054,Mecha Noodle Bar,False,$$,4.0,477
7077,Pizza,Italian,Wine Bars,,41.302918,"New Haven, CT",-72.916899,Frank Pepe Pizzeria Napoletana,False,$$,4.0,2292
7078,Ramen,,,,41.3044267519457,"New Haven, CT",-72.9261097766777,Kuro Shiro,False,$$,4.5,58
7079,Burgers,Beer Bar,Gastropubs,,41.3064136,"New Haven, CT",-72.927311,Prime 16,False,$$,4.0,674
7080,American (Traditional),Beer Bar,Gastropubs,,41.3117513978042,"New Haven, CT",-72.9333015158772,Three Sheets,False,$$,4.0,84
