,Category 0,Category 1,Category 2,Category 3,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count,Happiness Score
5964,Brazilian,,,,41.1884841918945,"Bridgeport, CT",-73.2012252807617,Terra Brasilis Restaurant - Bridgeport,False,$,4.5,43,
5965,Pizza,Breweries,Salad,,41.1707550680208,"Bridgeport, CT",-73.1917146011887,Brewport,False,$$,3.5,317,
5966,Italian,Wine Bars,,,41.1784937577296,"Bridgeport, CT",-73.1925127388322,Trattoria 'A Vucchella,False,$$,4.0,115,
5967,Latin American,Tapas Bars,,,41.1875672013167,"Bridgeport, CT",-73.2199549467818,Ola Latin Kitchen,False,$$,4.0,133,
5968,Breakfast & Brunch,Bakeries,Sandwiches,,41.1775608543109,"Bridgeport, CT",-73.1925492936747,Leisha's Bakeria,False,$,4.5,118,
5969,Portuguese,,,,41.1916545209879,"Bridgeport, CT",-73.2041505044492,Avenida,False,$$,4.5,15,
5970,Thai,,,,41.17663,"Bridgeport, CT",-73.21518,Ruuthai's Kitchen,False,$$,4.5,123,
5971,Ice Cream & Frozen Yogurt,Latin American,,,41.1815308,"Bridgeport, CT",-73.1810747,El Coquito,False,$,4.5,36,
5972,Vietnamese,,,,41.1776916,"Bridgeport, CT",-73.2027718,Pho Saigon,False,$,4.0,184,
5973,Food Trucks,Soul Food,Barbeque,,41.22233,"Bridgeport, CT",-73.16886,Aunt Viv's Homestyle Cooking,False,$$,4.5,60,
5974,Turkish,,,,41.1759357154369,"Bridgeport, CT",-73.1895158439875,Star of Istanbul Turkish Restaurant,False,$$,4.5,54,
5975,American (Traditional),Wine Bars,,,41.1791338531794,"Bridgeport, CT",-73.1893161939179,Park City Grill,False,$$,4.0,5,
5976,Steakhouses,,,,41.1778836,"Bridgeport, CT",-73.1937184,Joseph's Steakhouse,False,$$$$,3.5,96,
5977,Barbeque,Seafood,Chicken Wings,,41.2173801,"Bridgeport, CT",-73.2143557,Drumstik Bar-B-Q,False,$$,4.0,52,
5978,Cafes,Delis,,,41.1792838288296,"Bridgeport, CT",-73.1895694147734,Funchal Cafe,False,$,4.0,62,
5979,Peruvian,Seafood,,,41.1942378,"Bridgeport, CT",-73.1805392,Ceviche Palace,False,$$,4.0,28,
5980,Colombian,,,,41.1782208,"Bridgeport, CT",-73.18864,El Pueblito Restaurant,False,$$,3.5,43,
5981,Vegetarian,,,,41.1968213,"Bridgeport, CT",-73.2006413,Shandal's Vegetarian Cafe,False,$,4.5,92,
5982,Burgers,American (Traditional),Seafood,,41.219122,"Bridgeport, CT",-73.216201,Merritt Canteen,False,$,3.5,179,
5983,Mexican,,,,41.18972,"Bridgeport, CT",-73.1953742,Taqueria La Michoacana,False,$,4.0,20,
5984,Puerto Rican,Spanish,,,41.1841297454112,"Bridgeport, CT",-73.1863243114125,La Bodega Del Mofongo,False,$$,4.5,7,
5985,Sandwiches,Caribbean,Vegetarian,,41.19719,"Bridgeport, CT",-73.20811,A Bite of New York Kitchen,False,$,4.5,8,
5986,Soul Food,,,,41.1792168320385,"Bridgeport, CT",-73.1902387221603,Miss Thelma's,False,$$,3.5,59,
5987,American (Traditional),Seafood,,,41.1788093994106,"Bridgeport, CT",-73.1806209828034,Uncle Buck's Fish Bowl & Grill,False,$$,2.0,109,
5988,Caribbean,,,,41.168999,"Bridgeport, CT",-73.193734,Rootsman Kitchen,False,$,4.5,23,
5989,Breakfast & Brunch,American (Traditional),,,41.20075,"Bridgeport, CT",-73.18449,White's Diner,False,$,4.0,29,
5990,Mexican,,,,41.1716957,"Bridgeport, CT",-73.2055969,Taqueria Las Salsas,False,$,5.0,7,
5991,Burgers,Fast Food,American (Traditional),,41.2013251203402,"Bridgeport, CT",-73.1841373443604,Tomlinson's Restaurant,False,$,4.0,33,
5992,Spanish,Latin American,,,41.1895523071289,"Bridgeport, CT",-73.1778259277344,El Morivivi,False,$,4.5,22,
5993,Burgers,Cheesesteaks,Hot Dogs,,41.1781697,"Bridgeport, CT",-73.1891793,Moe's Burger Joint,False,$,3.5,49,
5994,Diners,,,,41.2152302,"Bridgeport, CT",-73.1733583,Famous 50's Diner,False,$,3.5,57,
5995,Portuguese,Soup,Seafood,,41.18948,"Bridgeport, CT",-73.19574,Omanel Restaurant,False,$$,4.0,32,
5996,Gluten-Free,American (Traditional),Desserts,,41.2132568359375,"Bridgeport, CT",-73.210563659668,Mac N Out,False,$$,3.5,26,
5997,Pubs,Portuguese,Tapas/Small Plates,,41.19888,"Bridgeport, CT",-73.21134,Brasa Pub & Restaurant,False,$$,3.5,14,
5998,Spanish,Sandwiches,Seafood,,41.19167,"Bridgeport, CT",-73.18032,Ramirez Restaurant,False,$,4.5,23,
5999,Caribbean,,,,41.1954158767245,"Bridgeport, CT",-73.1936219707131,Yard Jerk,False,$,3.5,18,
6000,Barbeque,Burgers,Hot Dogs,,41.2094661,"Bridgeport, CT",-73.1915781,Uncle G's at the Bridgeport Home Depot,False,$$,4.5,7,
6001,Juice Bars & Smoothies,Caribbean,,,41.187748,"Bridgeport, CT",-73.194664,P One Natural Juice And Snack Bar,False,$$,4.5,38,
6002,Peruvian,,,,41.2003849787682,"Bridgeport, CT",-73.1799475966524,La Chinita Peruana,False,$,4.0,7,
6003,Breakfast & Brunch,Food Stands,Fast Food,,41.178834,"Bridgeport, CT",-73.189849,Snappy Dawgs,False,$,4.5,8,
6004,Soul Food,Seafood,Southern,,30.28772,"Jacksonville, FL",-81.64431,Southern Charm,False,$$,4.5,154,
6005,Bakeries,Sandwiches,Salad,,30.2580151272354,"Jacksonville, FL",-81.6175009229904,The French Pantry,False,$$,4.5,672,
6006,Korean,Hot Pot,Barbeque,,30.296235,"Jacksonville, FL",-81.612576,GangNam Korean Restaurant,False,$$,4.5,168,
6007,Southern,American (New),Soul Food,,30.2620452091796,"Jacksonville, FL",-81.6306551932541,Comfort A Southern Bistro,False,$$,4.5,97,
6008,Food Trucks,Barbeque,Smokehouse,,30.3264947,"Jacksonville, FL",-81.6602972,The Butt Hutt Smokehouse,False,$,5.0,48,
6009,Mediterranean,Lebanese,,,30.28014,"Jacksonville, FL",-81.60245,Karams,False,$,4.5,113,
6010,Venezuelan,Burgers,Fast Food,,30.29775,"Jacksonville, FL",-81.64188,La Nota,False,$,4.5,54,
6011,Thai,,,,30.264273472269,"Jacksonville, FL",-81.5970568301638,Thai Spice Kitchen,False,$$,4.0,166,
6012,Mexican,,,,30.292775,"Jacksonville, FL",-81.62603,Mi Veracruz Restaurant,False,$,4.5,96,
6013,Caribbean,,,,30.2732334136963,"Jacksonville, FL",-81.6089706420898,Beignets Caribbean Cafe,False,$,4.0,30,
6014,Tex-Mex,Tacos,,,30.263742,"Jacksonville, FL",-81.597568,Mr. Taco,False,$,4.0,204,
6015,Mexican,,,,30.26185,"Jacksonville, FL",-81.6214,Taco Loco,False,$$,5.0,6,
6016,Chinese,,,,30.2782674489821,"Jacksonville, FL",-81.6019730419328,China Dragon,False,$,4.5,29,
6017,Bars,German,Cafes,,30.29362,"Jacksonville, FL",-81.60832,European Street Cafe,False,$$,3.5,74,
6018,Middle Eastern,Vegetarian,,,30.2613355,"Jacksonville, FL",-81.644661,Noura Cafe & Middle Eastern Foods,False,$,4.5,90,
6019,Japanese,Sushi Bars,,,30.26393699646,"Jacksonville, FL",-81.5973129272461,Sawa Sushi,False,$$,4.5,77,
6020,Thai,Vegetarian,,,30.2788933252634,"Jacksonville, FL",-81.6026040699021,Taste Of Thai,False,$$,4.5,88,
6021,Latin American,Bars,,,30.2783432006836,"Jacksonville, FL",-81.6026382446289,El Taino Bar And Restaurant,False,$$,4.0,41,
6022,Sandwiches,,,,30.2959144,"Jacksonville, FL",-81.6129185,Sandwich House,False,$,4.5,22,
6023,Bakeries,Middle Eastern,Imported Food,,30.27898,"Jacksonville, FL",-81.60229,Hala’s Mideast Eatery And Market,False,$,4.5,67,
6024,Korean,Barbeque,,,30.2786343758777,"Jacksonville, FL",-81.6020196273614,Sam Won Garden Restaurant,False,$$,3.5,157,
6025,Korean,International Grocery,,,30.296207,"Jacksonville, FL",-81.61248,World Food Mart Food Corner,False,$,4.0,53,
6026,Cafes,Greek,,,30.30198,"Jacksonville, FL",-81.61941,Fresh From the Garden,False,$,4.5,14,
6027,Chicken Wings,Soul Food,,,30.30651,"Jacksonville, FL",-81.62144,Beach Road Chicken Dinners,False,$,3.5,136,
6028,Delis,Bakeries,Breakfast & Brunch,,30.2826943,"Jacksonville, FL",-81.6297191,Village Bread Cafe,False,$,4.0,57,
6029,Bakeries,Desserts,Breakfast & Brunch,,30.264573,"Jacksonville, FL",-81.592881,Liberty Bakery,False,$,4.5,89,
6030,Mexican,Tex-Mex,,,30.2613486081944,"Jacksonville, FL",-81.6449354211557,Tijuana Flats,False,$,4.0,58,
6031,Barbeque,Food Trucks,,,30.3321761607167,"Jacksonville, FL",-81.5886644317766,Smoke In the City BBQ,False,$$,4.5,24,
6032,Burgers,Sandwiches,Desserts,,30.303920523961,"Jacksonville, FL",-81.630501477005,Hamburger Mary's,False,$$,3.5,142,
6033,Food Trucks,Hawaiian,,,30.3289279937744,"Jacksonville, FL",-81.6586227416992,Hapa Li Hawaiian Food Truck,False,$,4.5,52,
6034,Sushi Bars,Japanese,Asian Fusion,,30.2605463822893,"Jacksonville, FL",-81.6444036144087,Fusion Sushi,False,$$,4.0,57,
6035,Pizza,,,,30.29217,"Jacksonville, FL",-81.60493,Mega's Pizzeria,False,$$,4.0,33,
6036,Cantonese,,,,30.27683,"Jacksonville, FL",-81.6269,Chopstick Charley's,False,$,3.5,21,
6037,Italian,,,,30.28866,"Jacksonville, FL",-81.63489,Huckleberry Shack,False,$,3.5,12,
6038,Cuban,Bars,Buffets,,30.30543,"Jacksonville, FL",-81.63748,Havana Jax Cafe,False,$$,3.5,94,
6039,Food Trucks,Asian Fusion,,,30.29972,"Jacksonville, FL",-81.62311,Blazin Azn,False,$$,4.5,50,
6040,Barbeque,Southern,,,30.26133,"Jacksonville, FL",-81.64341,Mojo Bar-B-Que,False,$$,4.0,151,
6041,Food Trucks,Fast Food,,,30.2997132385552,"Jacksonville, FL",-81.6231658682227,Jax Food Truck Food Court,False,$,4.5,13,
6042,Food Trucks,Mexican,,,30.26564,"Jacksonville, FL",-81.61859,Mr. Taco,False,$,4.5,5,
6043,Food Trucks,Pizza,Italian,,30.3122711181641,"Jacksonville, FL",-81.6572723388672,Pie95 Pizza,False,$$,4.5,38,
6044,Food Trucks,Southern,Sandwiches,,30.3277260439438,"Jacksonville, FL",-81.6615979750226,Twisting Roots,False,$,4.5,18,
6045,Chinese,,,,30.2605391142276,"Jacksonville, FL",-81.6456981890817,Bamboo Express,False,$,4.0,16,
6046,Barbeque,,,,30.2976461951785,"Jacksonville, FL",-81.6168945889549,Bono's Pit Bar-B-Q,False,$$,3.5,42,
6047,Seafood,,,,30.26147,"Jacksonville, FL",-81.64481,Pirates Cove seafood restaurant,False,$$,3.5,31,
6048,Sushi Bars,,,,30.29217,"Jacksonville, FL",-81.60493,Sushi & Sub,False,$,4.5,7,
6049,Fast Food,Burgers,,,30.2628956823708,"Jacksonville, FL",-81.6229576655542,Whataburger,False,$,3.5,25,
6050,American (Traditional),Sports Bars,,,30.30491,"Jacksonville, FL",-81.63365,The Mudville Grille,False,$$,3.5,33,
6051,American (Traditional),Breakfast & Brunch,,,35.94209,"Knoxville, TN",-83.98441,Colonel's Cafe,False,$,4.5,119,
6052,American (New),Cocktail Bars,Party & Event Planning,,35.9356572,"Knoxville, TN",-83.9919662,Kitchen 919,False,$$$,4.0,68,
6053,Indian,,,,35.9313904175287,"Knoxville, TN",-84.0102944788337,Tandur Indian Kitchen,False,$$,4.5,183,
6054,Pizza,Salad,Desserts,,35.942887,"Knoxville, TN",-83.978036,Hard Knox Pizzeria,False,$$,4.5,239,
6055,Burgers,Salad,Hot Dogs,,35.946216583252,"Knoxville, TN",-83.9809875488281,The Burgers,False,$$,4.0,106,
6056,American (New),Wine Bars,,,35.9348699,"Knoxville, TN",-84.0037399,Bistro By The Tracks,False,$$$,4.0,104,
6057,Grocery,Middle Eastern,Delis,,35.9472312,"Knoxville, TN",-83.9786314,Holy Land Market,False,$$,4.5,117,
6058,American (Traditional),,,,35.9575996,"Knoxville, TN",-84.0026855,Jacob's Restaurant Grill,False,$,4.5,14,
6059,Coffee & Tea,Donuts,Breakfast & Brunch,,35.9319084,"Knoxville, TN",-84.0105133,Status Dough,False,$$,4.5,131,
6060,American (New),Breakfast & Brunch,Cafes,,35.9313011169434,"Knoxville, TN",-84.0098037719727,First Watch,False,$$,4.5,139,
6061,Thai,,,,35.9328891058292,"Knoxville, TN",-84.0048551559448,Surin of Thailand,False,$$,4.0,213,
6062,Mexican,,,,35.95718,"Knoxville, TN",-83.98297,El Tipico,False,$,4.5,45,
6063,Ethiopian,Vegetarian,,,35.9474787809534,"Knoxville, TN",-83.9787925554891,Gosh Ethiopian Restaurant,False,$$,4.5,92,
6064,Indian,,,,35.932804,"Knoxville, TN",-84.001434,Sitar Indian Cuisine,False,$$,4.0,149,
6065,Coffee & Tea,Breakfast & Brunch,American (Traditional),,35.9395,"Knoxville, TN",-83.988742,Holly's Gourmet's Market & Cafe,False,$$,4.0,121,
6066,Breakfast & Brunch,Cafes,American (Traditional),,35.9390950594686,"Knoxville, TN",-83.9874072192499,The Egg & I,False,$$,4.0,100,
6067,Brazilian,Steakhouses,,,35.9331908,"Knoxville, TN",-84.018729,Brazeiros Churrascaria - Brazilian Steakhouse,False,$$$,4.0,137,
6068,Steakhouses,,,,35.9293977510318,"Knoxville, TN",-84.0318733167029,Copper Cellar West,False,$$,4.0,90,
6069,Greek,Mediterranean,Sandwiches,,35.9310017909939,"Knoxville, TN",-84.0132182836533,Zoes Kitchen,False,$,4.0,54,
6070,Wine Bars,American (Traditional),,,35.93768,"Knoxville, TN",-84.00582,Aubrey's,False,$$,3.5,83,
6071,Seafood,Bars,American (New),,35.9385249917487,"Knoxville, TN",-83.9889010414481,Shuck Raw Bar & Grill,False,$$,3.5,77,
6072,Barbeque,,,,35.9468231201172,"Knoxville, TN",-83.9800567626953,Dead End BBQ,False,$$,3.5,227,
6073,Pubs,Sandwiches,,,35.9317945121496,"Knoxville, TN",-84.0017545223236,Union Jack's,False,$,4.0,31,
6074,Sports Bars,Burgers,Pizza,,35.930980682373,"Knoxville, TN",-84.02685546875,Twisted Mike's Tap Room,False,$$,4.5,20,
6075,Vegan,Pizza,Bars,,35.9289368874922,"Knoxville, TN",-84.0307081195099,The Tomato Head,False,$$,4.0,169,
6076,Donuts,Coffee & Tea,Breakfast & Brunch,,35.9326912,"Knoxville, TN",-84.0027338,Duck Donuts,False,$,4.5,115,
6077,American (Traditional),Bars,Sushi Bars,,35.9253153927405,"Knoxville, TN",-84.0336013667058,Drake's,False,$$,3.5,108,
6078,Italian,Pizza,,,35.937887,"Knoxville, TN",-83.990204,Gavino's Pizzeria & Restaurant - Bearden,False,$$,4.0,112,
6079,Seafood,American (New),Cocktail Bars,,35.931152,"Knoxville, TN",-84.013,Bonefish Grill,False,$$,4.0,71,
6080,Wine Bars,French,,,35.93403,"Knoxville, TN",-83.9991,Echo Bistro & Wine Bar,False,$$$,4.0,46,
6081,Italian,Gluten-Free,Cocktail Bars,,35.9324493408203,"Knoxville, TN",-84.0084533691406,BRAVO! Cucina Italiana,False,$$,4.0,83,
6082,Food Trucks,Tacos,,,35.95108,"Knoxville, TN",-83.89388,Captain Muchachos,False,$$,4.5,27,
6083,Sports Bars,American (Traditional),American (New),,35.9345562666857,"Knoxville, TN",-84.0034298915405,Twin Peaks,False,$$,3.5,105,
6084,Japanese,Sushi Bars,,,35.930167,"Knoxville, TN",-84.0315821,Tomo Japanese Restaurant,False,$$,3.5,106,
6085,Delis,Sandwiches,,,35.93351,"Knoxville, TN",-83.9976,Nixon's Deli,False,$,4.5,25,
6086,Italian,,,,35.92883,"Knoxville, TN",-84.0317,Cappuccino's,False,$$$,4.0,26,
6087,Pizza,Italian,Fast Food,,35.93559,"Knoxville, TN",-84.00387,Rosati's Pizza,False,$$,4.0,71,
6088,Barbeque,American (Traditional),,,35.93253,"Knoxville, TN",-84.01194,Calhoun's,False,$$,3.5,73,
6089,Tex-Mex,,,,35.9348699,"Knoxville, TN",-84.0037399,Barberitos,False,$,4.0,26,
6090,Mediterranean,,,,35.9324417114258,"Knoxville, TN",-84.0028457641602,Taziki's Mediterranean Cafe,False,$$,3.0,67,
6091,Mexican,Sports Bars,,,35.93233,"Knoxville, TN",-84.01339,Soccer Taco,False,$$,3.5,127,
6092,Pizza,Italian,Sandwiches,,35.9407906,"Knoxville, TN",-83.9806692,Sergeant Pepperoni's Pizzeria,False,$$,4.5,53,
6093,Grocery,Mexican,,,35.9418830871582,"Knoxville, TN",-83.9846801757812,El Girasol,False,$,4.0,37,
6094,American (New),,,,35.95736,"Knoxville, TN",-84.0035599,Wright's Cafeteria,False,$,4.0,10,
6095,Pizza,Beer Bar,American (New),,35.930127,"Knoxville, TN",-84.032587,West Hills Flats and Taps,False,$$,4.0,58,
6096,Burgers,Ice Cream & Frozen Yogurt,American (Traditional),,35.930803,"Knoxville, TN",-84.030036,"MOOYAH Burgers, Fries & Shakes",False,$,3.5,83,
6097,Sushi Bars,Japanese,Asian Fusion,,35.93855,"Knoxville, TN",-83.98846,Nama Sushi Bar,False,$$,3.5,113,
6098,Chinese,Asian Fusion,Gluten-Free,,35.933399476672,"Knoxville, TN",-84.0181723237038,P.F. Chang's,False,$$,3.0,100,
6099,Peruvian,Chicken Shop,Latin American,,38.2003036355271,"Louisville, KY",-85.6867456991586,Yummy Pollo,False,$,4.5,448,
6100,American (New),Breakfast & Brunch,,,38.2299099,"Louisville, KY",-85.7036399,SuperChefs,False,$$,4.0,395,
6101,Wine Bars,Tapas/Small Plates,Breakfast & Brunch,,38.2306357098247,"Louisville, KY",-85.7046080237759,LouVino,False,$$,4.5,297,
6102,Mexican,Breakfast & Brunch,,,38.25369,"Louisville, KY",-85.70156,Con Huevos,False,$$,4.5,387,
6103,Donuts,Food Trucks,Breakfast & Brunch,,38.25434,"Louisville, KY",-85.73313,Hi-Five Doughnuts,False,$,4.5,165,
6104,Indian,Himalayan/Nepalese,Bars,,38.19608,"Louisville, KY",-85.65373,Kathmandu Kitchen & Bar,False,$$,4.5,114,
6105,Bakeries,Breakfast & Brunch,Cafes,,38.2543830871582,"Louisville, KY",-85.6873397827148,Blue Dog Bakery & Cafe,False,$$,4.5,223,
6106,Steakhouses,American (New),Breakfast & Brunch,,38.24517,"Louisville, KY",-85.7035,Le Moo,False,$$$,4.0,486,
6107,Tex-Mex,Tapas/Small Plates,American (New),,38.2236736,"Louisville, KY",-85.6935901,Migo,False,$$,4.0,153,
6108,American (New),Cocktail Bars,,,38.25304,"Louisville, KY",-85.70403,Fork & Barrel,False,$$,4.0,105,
6109,Italian,Cooking Classes,,,38.2537879943848,"Louisville, KY",-85.7004241943359,At The Italian Table,False,$$$$,4.5,45,
6110,Caribbean,Cajun/Creole,,,38.22891,"Louisville, KY",-85.7012,Flavour Restaurant,False,$$,4.0,81,
6111,Italian,Seafood,Bars,,38.2522264161672,"Louisville, KY",-85.6512654572725,Silvio's,False,$$,4.5,157,
6112,Modern European,,,,38.25377,"Louisville, KY",-85.69703,Fond,False,$$,5.0,33,
6113,Breakfast & Brunch,,,,38.2537710437471,"Louisville, KY",-85.6560483206339,Cheddar Box Too,False,$$,4.0,59,
6114,Cuban,Tapas/Small Plates,Spanish,,38.2242661,"Louisville, KY",-85.6935806,Havana Rumba & Tapas Bar,False,$$,4.5,254,
6115,Southern,Chicken Wings,,,38.253779,"Louisville, KY",-85.6699161515379,Joella's St. Matthews,False,$$,4.0,404,
6116,Southern,American (Traditional),,,38.19773,"Louisville, KY",-85.6569,Dasha Barbours Southern Bistro,False,$$,4.5,62,
6117,Gastropubs,American (New),Breakfast & Brunch,,38.25362,"Louisville, KY",-85.70451,The Hub Louisville,False,$$,4.0,194,
6118,Burgers,Beer Bar,,,38.23044,"Louisville, KY",-85.7048,Stout Burgers & Beers,False,$$,4.0,317,
6119,Vietnamese,,,,38.2298080873713,"Louisville, KY",-85.7034535060466,Pho Cafe,False,$$,4.5,115,
6120,Coffee & Tea,Creperies,,,38.2301292419434,"Louisville, KY",-85.7030715942383,Safai Coffee,False,$,4.5,108,
6121,American (Traditional),,,,38.22217,"Louisville, KY",-85.68369,Kern's Korner,False,$,4.5,29,
6122,Barbeque,Southern,,,38.253103,"Louisville, KY",-85.662246,"Momma's Mustard, Pickles & BBQ",False,$$,4.0,522,
6123,Cocktail Bars,Gastropubs,American (New),,38.2542915,"Louisville, KY",-85.6946182,Crescent Hill Craft House,False,$$,4.0,254,
6124,American (New),Sandwiches,Breakfast & Brunch,,38.2529591440455,"Louisville, KY",-85.6530666831831,Waylon’s Feed and Firewater,False,$$,4.0,127,
6125,Burgers,Hot Dogs,,,38.25365,"Louisville, KY",-85.65215,Lonnie's Best Taste of Chicago,False,$,4.5,109,
6126,Korean,,,,38.2029724121094,"Louisville, KY",-85.6836166381836,Lee's Korean Restaurant,False,$$,4.0,97,
6127,Breakfast & Brunch,Southern,,,38.25428,"Louisville, KY",-85.69335,Eggs Over Frankfort,False,$,3.5,148,
6128,Cafes,,,,38.2472496,"Louisville, KY",-85.6860123,Founders' Cafe,False,$,4.5,6,
6129,Ethiopian,Vegetarian,,,38.22257,"Louisville, KY",-85.66771,Queen of Sheba,False,$$,4.5,209,
6130,Italian,,,,38.25305,"Louisville, KY",-85.7029699,Volare Ristorante,False,$$$,4.5,203,
6131,Burgers,American (New),,,38.2458699,"Louisville, KY",-85.70468,Game,False,$$,4.0,307,
6132,Sushi Bars,Japanese,,,38.2224884033203,"Louisville, KY",-85.6675567626953,Oishii Sushi,False,$$,4.0,230,
6133,Ice Cream & Frozen Yogurt,Tacos,,,38.22443,"Louisville, KY",-85.69173,Panchitos Ice Cream,False,$,4.5,62,
6134,Bakeries,Delis,,,38.19783,"Louisville, KY",-85.65695,Jasmin Bakery European Bread,False,$,4.5,48,
6135,Sports Bars,American (Traditional),,,38.2234325912513,"Louisville, KY",-85.6935876980424,Dundee Tavern,False,$$,3.5,96,
6136,Mexican,,,,38.2537117004395,"Louisville, KY",-85.701286315918,El Mundo,False,$$,4.0,283,
6137,American (New),Pubs,Gastropubs,,38.2309370513889,"Louisville, KY",-85.7055519836749,River City Drafthouse,False,$,4.0,90,
6138,Japanese,Sushi Bars,,,38.229838053241,"Louisville, KY",-85.7033858777,Sapporo Japanese Grill and Sushi,False,$$,4.0,263,
6139,Caribbean,Latin American,,,38.20431,"Louisville, KY",-85.66511,Mi Sueño Cuban Express,False,$,4.5,49,
6140,French,,,,38.223505,"Louisville, KY",-85.666244,Bistro Le Relais,False,$$$,4.0,56,
6141,Italian,,,,38.25236,"Louisville, KY",-85.6601699,Lotsa Pasta,False,$,4.5,88,
6142,Irish,Irish Pub,Gastropubs,,38.2536828764985,"Louisville, KY",-85.7025048603756,The Irish Rover,False,$$,4.0,253,
6143,Mediterranean,Greek,Vegan,,38.22392,"Louisville, KY",-85.69119,Eat A Pita,False,$$,4.0,132,
6144,Bakeries,Desserts,Gluten-Free,,38.25414,"Louisville, KY",-85.67667,Annie May's Sweet Cafe,False,$$,4.5,69,
6145,American (New),Breakfast & Brunch,Wine Bars,,36.8813,"Norfolk, VA",-76.28143,Clementine's at Riverview,False,$$,4.5,65,
6146,Burgers,Sandwiches,,,36.9159630585782,"Norfolk, VA",-76.2343833222985,Salmich's Burgers & Hoagies,False,$$,4.5,142,
6147,Soul Food,,,,36.9009683,"Norfolk, VA",-76.2563067,Some Da Eat,False,$,4.0,132,
6148,Thai,Hawaiian,Seafood,,36.9117302882703,"Norfolk, VA",-76.2557987496257,Aloha Hawaiian BBQ,False,$$,4.0,78,
6149,Cheesesteaks,Salad,Sandwiches,,36.9106110452567,"Norfolk, VA",-76.2554248220905,Philly Style Steaks & Subs,False,$,4.5,127,
6150,Filipino,,,,36.8705799,"Norfolk, VA",-76.22519,Maymar Norfolk,False,$,4.5,53,
6151,Pizza,Salad,Italian,,36.9135132492857,"Norfolk, VA",-76.2713712889246,Your Pie,False,$,4.0,222,
6152,Cheesesteaks,Sandwiches,,,36.87945,"Norfolk, VA",-76.22618,Fat Philly's,False,$,4.0,87,
6153,Tapas Bars,Spanish,Cocktail Bars,,36.88611,"Norfolk, VA",-76.28088,Crackers,False,$$,4.5,128,
6154,Southern,Soul Food,,,36.9156250353305,"Norfolk, VA",-76.2410764396191,Cherry O To Go,False,$$,4.5,29,
6155,Latin American,Dominican,,,36.9138047,"Norfolk, VA",-76.2481696,Sabor Caribeño,False,$$,4.0,48,
6156,Mexican,,,,36.917099,"Norfolk, VA",-76.2326584,El Azteca Mexican Restaurant,False,$,4.0,195,
6157,American (Traditional),Burgers,,,36.9149798,"Norfolk, VA",-76.254027,Fuddruckers,False,$$,4.0,111,
6158,Burgers,,,,36.87562,"Norfolk, VA",-76.25425,Manny's Burger,False,$,4.0,38,
6159,Food Trucks,Brazilian,,,36.88449,"Norfolk, VA",-76.28174,Taste of Brazil Authentic Brazilian Cuisine,False,$$,4.0,26,
