,Category 0,Category 1,Category 2,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count,Happiness Score
4911,Sports Bars,American (New),,40.73465,"Newark, NJ",-74.17207,The Ainsworth - Newark,False,$$,2.5,69,
4912,Spanish,Wine Bars,Lounges,40.73131,"Newark, NJ",-74.16209,Mompou Tapas Bar and Restaurant,False,$$,3.5,344,
4913,Portuguese,Bars,,40.72866,"Newark, NJ",-74.16544,PortuCale Restaurant & Bar,False,$$,4.0,150,
4914,American (Traditional),Sports Bars,Lounges,40.7128647,"Newark, NJ",-74.1664299,Ted's Bar and Grill,False,$$,2.5,35,
4915,Burgers,Bars,Sandwiches,40.73484,"Newark, NJ",-74.17061,Novelty Burger and Bar,False,$$,3.5,82,
4916,Bars,American (New),,40.72608,"Newark, NJ",-74.15246,Primabel Bar & Restaurant,False,$$,4.5,14,
4917,Tex-Mex,Sports Bars,,40.7434,"Newark, NJ",-74.16681,Borders Tex-Mex Cantina,False,$$,2.5,62,
4918,Lounges,Dance Clubs,,40.73076,"Newark, NJ",-74.15109,Rio Lounge,False,$,3.0,26,
4919,Sports Bars,,,40.747207,"Newark, NJ",-74.150032,Hinchy's Steel Bar & Grill,False,$,5.0,4,
4920,Lounges,Caribbean,Soul Food,40.7301767,"Newark, NJ",-74.1752316,La Rouge Restaurant & Lounge,False,$$,3.5,20,
4921,Sandwiches,Sports Bars,Portuguese,40.7220840454102,"Newark, NJ",-74.1586456298828,Cortico Restaurant,False,$$,4.5,2,
4922,Cigar Bars,,,40.757328,"Newark, NJ",-74.166903,The Cave Cigar Lounge,False,$$,5.0,3,
4923,Portuguese,Sports Bars,American (Traditional),40.745587,"Newark, NJ",-74.148878,Vinnie's All-Star Bar & Grill,False,$$,5.0,33,
4924,Peruvian,Bars,,40.7475348,"Newark, NJ",-74.1607128,B-52 Lounge and Restaurant,False,$$,4.0,10,
4925,Tex-Mex,Bars,,40.731001,"Newark, NJ",-74.166515,Alondra's Bar & Lounge,False,$$,1.5,10,
4926,Bars,American (Traditional),Karaoke,40.731412,"Newark, NJ",-74.1623868656067,Sagres Bar And Grill,False,$$,3.0,96,
4927,Sushi Bars,Tapas Bars,Lounges,40.731167,"Newark, NJ",-74.161121,Manu's Tapas Bar & Sushi Lounge,False,$$,3.0,134,
4928,Sports Bars,Brazilian,Barbeque,40.72961,"Newark, NJ",-74.1544399,Boi Na Brasa,False,$$,3.0,84,
4929,Portuguese,Seafood,Bars,40.7309532165527,"Newark, NJ",-74.1499862670898,Coimbra Bar & Restaurant,False,$$,3.5,59,
4930,Diners,Bars,Portuguese,40.71887,"Newark, NJ",-74.17932,Hot Spot Diner,False,$,3.0,18,
4931,Brazilian,Karaoke,,40.7250818610191,"Newark, NJ",-74.1535855829716,Xcape Cafe,False,$$,3.5,5,
4932,Italian,Pizza,Bars,40.741156,"Newark, NJ",-74.155954,Ah' Pizz - Harrison,False,$$,4.0,92,
4933,Lounges,,,40.7326507568359,"Newark, NJ",-74.1422805786133,Don Costa Lounge,False,$,2.5,3,
4934,Southern,Sports Bars,Steakhouses,40.717317,"Newark, NJ",-74.1518426,City Rub Smokehouse,False,$$,3.5,62,
4935,Beer Bar,Whiskey Bars,,38.42109,"Huntington, WV",-82.44423,Summit Beer Station,False,$$,5.0,19,
4936,Cocktail Bars,,,38.4209530055523,"Huntington, WV",-82.4431402981281,The Jockey Club,False,$$,5.0,8,
4937,Wine Bars,,,38.423687,"Huntington, WV",-82.4409714,Sip Wine and Whiskey Bar,False,$$,4.5,15,
4938,Cocktail Bars,,,38.4205105356156,"Huntington, WV",-82.4450275674462,The Lantern,False,$$,3.5,4,
4939,Dance Clubs,Cocktail Bars,Karaoke,38.42073,"Huntington, WV",-82.44181,Sharkeys,False,$,3.5,3,
4940,Dive Bars,,,38.4261569,"Huntington, WV",-82.4231249,Club Inn Between,False,$,4.0,3,
4941,Burgers,Steakhouses,Beer Bar,38.4222236,"Huntington, WV",-82.4363852,Huntington Ale House,False,$$,4.0,66,
4942,American (Traditional),Brewpubs,,38.4217051,"Huntington, WV",-82.4445595,The Peddler,False,$$,4.0,61,
4943,Tapas Bars,Cocktail Bars,Wine Bars,38.4216614,"Huntington, WV",-82.4437637,The Cellar Door,False,$$,4.0,34,
4944,Bars,,,38.41743,"Huntington, WV",-82.4457618,The V Club,False,$$,3.5,3,
4945,American (New),Pubs,,38.4211082,"Huntington, WV",-82.4426575,St. Mark's Pub & Grill,False,$$,4.5,5,
4946,Pizza,Bars,,38.421665263883,"Huntington, WV",-82.4446342885494,Backyard Pizza and Raw Bar,False,$$,4.5,100,
4947,Pubs,American (Traditional),Venues & Event Spaces,38.4213592,"Huntington, WV",-82.439671,The Union,False,$,3.5,3,
4948,Desserts,Bars,American (Traditional),38.42519,"Huntington, WV",-82.4238,Fat Patty's,False,$$,3.5,79,
4949,Wine Bars,Seafood,Burgers,38.4212599,"Huntington, WV",-82.44288,21 At The Frederick,False,$$$,4.5,38,
4950,Mexican,Pubs,American (Traditional),38.4221463,"Huntington, WV",-82.444329,Black Sheep Burrito & Brews,False,$$,4.0,217,
4951,Chicken Wings,Sports Bars,,38.4227304029113,"Huntington, WV",-82.443214058876,Roosters,False,$$,3.5,54,
4952,Tapas Bars,Pubs,Burgers,38.4221874922514,"Huntington, WV",-82.4423061311245,Pullman Pub,False,$,3.0,4,
4953,Bars,,,38.4223823229255,"Huntington, WV",-82.43553,The Hot Corner,False,$,3.5,3,
4954,American (Traditional),Sports Bars,Burgers,38.42241,"Huntington, WV",-82.4393484,Applebee's Grill + Bar,False,$$,2.5,17,
4955,Wine Bars,,,34.76997,"Little Rock, AR",-92.33768,By the Glass,False,$$,4.5,13,
4956,Bars,American (Traditional),,34.73935,"Little Rock, AR",-92.37183,The Wing Shack Bar and Grill,False,$$,3.5,10,
4957,"Beer, Wine & Spirits",Irish,,34.76161,"Little Rock, AR",-92.38104,Hibernia Irish Tavern,False,$$,3.5,32,
4958,Sports Bars,American (Traditional),,34.7699699401855,"Little Rock, AR",-92.3352737426758,Prospect Sports Bar & Grill,False,$$,3.0,16,
4959,Mediterranean,Venezuelan,Cocktail Bars,34.759156,"Little Rock, AR",-92.326844,La Terraza Rum & Lounge,False,$$,4.0,55,
4960,Sports Bars,American (Traditional),,34.73891,"Little Rock, AR",-92.34195,Zack's Place,False,$,3.0,12,
4961,Bars,Burgers,Cafes,34.773277,"Little Rock, AR",-92.359321,Crazee's Cool Cafe,False,$,3.5,5,
4962,Tex-Mex,Mexican,Cocktail Bars,34.77,"Little Rock, AR",-92.33853,Heights Taco & Tamale,False,$$,4.0,156,
4963,American (New),Wine Bars,Seafood,34.7625732421875,"Little Rock, AR",-92.3311309814453,So Restaurant-Bar,False,$$$,3.5,49,
4964,Pizza,Cocktail Bars,Italian,34.7682487374994,"Little Rock, AR",-92.3295907621028,The Pizzeria,False,$$,3.5,37,
4965,Mexican,Bars,,34.770058,"Little Rock, AR",-92.340395,Baja Grill,False,$$,4.0,78,
4966,Mexican,Bars,Venues & Event Spaces,34.7539644,"Little Rock, AR",-92.3409456,Cantina Laredo,False,$$,3.5,86,
4967,Seafood,American (Traditional),Cocktail Bars,30.4276761,"Gulfport, MS",-89.0601564,The Dock Bar & Grill On Gulfport Lake,False,$$,3.0,72,
4968,American (Traditional),Breweries,"Beer, Wine & Spirits",30.4129006466696,"Gulfport, MS",-89.0726852416992,Lazy Magnolia,False,$$,4.0,12,
4969,Sports Bars,Burgers,American (Traditional),30.421567,"Gulfport, MS",-89.093168,Applebee's Grill + Bar,False,$$,2.0,22,
4970,American (Traditional),Sports Bars,Chicken Wings,30.4265112239857,"Gulfport, MS",-89.0930419792756,Hooters,False,$$,2.0,53,
4971,American (Traditional),Bars,Tex-Mex,30.43673,"Gulfport, MS",-89.09566,Chili's,False,$$,2.5,50,
4972,Bars,,,41.4806595,"Cleveland, OH",-81.6838913,The Spotted Owl,False,$$,4.0,120,
4973,Breweries,Bars,,41.4894905090332,"Cleveland, OH",-81.7007904052734,Brick And Barrel,False,$,4.5,68,
4974,Tiki Bars,,,41.477766,"Cleveland, OH",-81.698763,Porco Lounge and Tiki Room,False,$$,4.5,342,
4975,Bars,Cajun/Creole,,41.4800421884869,"Cleveland, OH",-81.6850350203755,The Bourbon Street Barrel Room,False,$$,4.0,420,
4976,"Beer, Wine & Spirits",Pubs,Gastropubs,41.4689993,"Cleveland, OH",-81.6878849,Rowley Inn,False,$,4.5,123,
4977,Lounges,Jazz & Blues,American (New),41.4990300478702,"Cleveland, OH",-81.6900841240656,Society Lounge,False,$$,4.0,229,
4978,Bars,Bowling,,41.48192,"Cleveland, OH",-81.68664,Hi and Dry,False,$$,4.0,28,
4979,Wine Bars,Beer Bar,Cocktail Bars,41.4985717391129,"Cleveland, OH",-81.6853002458811,Re:bar,False,$,4.0,10,
4980,Bars,,,41.5028194425485,"Cleveland, OH",-81.6956742933383,Bar 32,False,$$$,4.0,79,
4981,Breweries,Venues & Event Spaces,Beer Gardens,41.48332,"Cleveland, OH",-81.7002399,Forest City Brewery,False,$,4.5,49,
4982,Pubs,,,41.498508,"Cleveland, OH",-81.68589,Huron Point Tavern,False,$$,5.0,8,
4983,American (New),Pubs,Breweries,41.4992176741362,"Cleveland, OH",-81.6901288926601,Butcher and the Brewer,False,$$,4.0,571,
4984,Lounges,Jazz & Blues,,41.4838943481445,"Cleveland, OH",-81.7000274658203,Velvet Tango Room,False,$$$,4.0,299,
4985,Breweries,,,41.49918,"Cleveland, OH",-81.68704,Southern Tier Brewery Cleveland,False,$$,4.5,53,
4986,Dive Bars,,,41.5008399,"Cleveland, OH",-81.70016,Dive Bar,False,$,3.5,37,
4987,Pubs,American (Traditional),,41.4807891845703,"Cleveland, OH",-81.6856002807617,The Treehouse,False,$$,3.5,129,
4988,Bars,American (Traditional),,41.49974,"Cleveland, OH",-81.68577,Ledger Bar,False,$,4.5,14,
4989,Pubs,Dive Bars,,41.4802,"Cleveland, OH",-81.68497,Edison's Pub,False,$$,4.0,110,
4990,Dive Bars,,,41.4836387634277,"Cleveland, OH",-81.6998062133789,Duck Island Club,False,$,4.0,24,
4991,Bars,Jazz & Blues,,41.48155,"Cleveland, OH",-81.68642,Coda,False,$$,4.0,10,
4992,Venues & Event Spaces,Cocktail Bars,,41.5000816816512,"Cleveland, OH",-81.6862272111081,Vault,False,$$,4.5,36,
4993,Dive Bars,,,41.46985,"Cleveland, OH",-81.69007,Clark Bar,False,$,4.5,12,
4994,Irish Pub,,,41.5024757477801,"Cleveland, OH",-81.6836259419728,Parnell's Irish Pub,False,$$,4.0,44,
4995,Gastropubs,American (New),Beer Bar,41.47719,"Cleveland, OH",-81.69528,Tremont Taphouse,False,$$,4.0,428,
4996,Bars,,,41.4773139953613,"Cleveland, OH",-81.6871948242188,Hotz's Café,False,$,4.5,22,
4997,Pubs,,,41.49873,"Cleveland, OH",-81.694588,Lobby Court Bar,False,$$$,5.0,4,
4998,Pubs,Breakfast & Brunch,,41.4770698547363,"Cleveland, OH",-81.6897888183594,Prosperity Social Club,False,$$,4.0,215,
4999,Pubs,,,41.47946,"Cleveland, OH",-81.68426,Flying Monkey Pub,False,$,3.0,57,
5000,Lounges,Tapas/Small Plates,Chicken Wings,41.47588,"Cleveland, OH",-81.6908,Lava Lounge,False,$$,4.0,83,
5001,American (New),Bars,Asian Fusion,41.48381,"Cleveland, OH",-81.68746,Fat Cats,False,$$,4.0,220,
5002,American (Traditional),Beer Bar,Sandwiches,41.498615362096,"Cleveland, OH",-81.698165654936,Johnny's Little Bar,False,$$,4.0,171,
5003,Sports Bars,,,41.498558,"Cleveland, OH",-81.685799,The Clevelander,False,$$,3.5,102,
5004,American (Traditional),Beer Bar,Music Venues,41.4996715,"Cleveland, OH",-81.6850508,Wild Eagle Saloon,False,$$,3.5,58,
5005,Pubs,Irish,,41.5004226565361,"Cleveland, OH",-81.6894918680191,Moriarty's Pub,False,$,3.5,18,
5006,Cocktail Bars,Poke,Hawaiian,41.49768,"Cleveland, OH",-81.6906,2nd and High Poke House + Bar,False,$$,4.0,63,
5007,Sports Bars,American (Traditional),,41.498659,"Cleveland, OH",-81.6868501,City Tap,False,$$,3.5,135,
5008,Coffee & Tea,Pubs,,41.4984973,"Cleveland, OH",-81.6862706,A.J. Rocco's,False,$,4.5,37,
5009,Dive Bars,American (Traditional),,41.48724,"Cleveland, OH",-81.70075,Hoopples,False,$,3.5,55,
5010,Coffee & Tea,Cocktail Bars,Juice Bars & Smoothies,41.5034103393555,"Cleveland, OH",-81.6957092285156,Eliot's Bar,False,$$,4.0,12,
5011,Pubs,,,41.476638,"Cleveland, OH",-81.690872,Lincoln Park Pub,False,$,3.5,50,
5012,American (Traditional),Sandwiches,Bars,41.49847,"Cleveland, OH",-81.69234,Ontario Street Cafe,False,$,4.5,87,
5013,Lounges,,,41.49974,"Cleveland, OH",-81.68577,Azure Rooftop Lounge,False,$$,3.5,62,
5014,Bars,,,41.48021,"Cleveland, OH",-81.68849,Literary Cafe,False,$,3.5,7,
5015,Coffee & Tea,Beer Bar,Cocktail Bars,41.4993503,"Cleveland, OH",-81.6939436,Rebol,False,$,4.5,217,
5016,Irish,Pubs,,41.498561,"Cleveland, OH",-81.690233,Flannery's Pub,False,$$,3.5,266,
5017,Bars,Music Venues,American (Traditional),41.4979164304856,"Cleveland, OH",-81.6858746710294,Wilbert's Food & Music,False,$,4.0,67,
5018,Dance Clubs,Lounges,Venues & Event Spaces,41.49932,"Cleveland, OH",-81.70057,ANATOMY Nightclub + Ultralounge,False,$$,3.0,10,
5019,Bars,,,41.4520683,"Cleveland, OH",-81.6895828,Gino's Cento Anno,False,$,4.0,5,
5020,Pubs,,,33.47998,"Birmingham, AL",-86.79149,Oak Hill Bar & Grill,False,$$,4.0,29,
5021,Social Clubs,Bars,Mediterranean,33.50139,"Birmingham, AL",-86.79732,The Woolworth Recreation and Refreshment,False,$$,4.5,92,
5022,Lounges,Dance Clubs,,33.4977450172518,"Birmingham, AL",-86.7953717708588,Blue Monkey Lounge,False,$$,4.0,77,
5023,Dive Bars,,,33.4795870631933,"Birmingham, AL",-86.7880929261446,Red Lion Lounge,False,$,4.0,16,
5024,Irish Pub,,,33.5007412,"Birmingham, AL",-86.7965622,Brennan's Irish Pub,False,$$,4.5,32,
5025,Dive Bars,,,33.500386,"Birmingham, AL",-86.7997074,Marty's P.M.,False,$,4.0,65,
5026,Pubs,American (Traditional),Breweries,33.4979924970813,"Birmingham, AL",-86.7954927380437,The J Clyde,False,$$,4.0,284,
5027,Sports Bars,,,33.5017359,"Birmingham, AL",-86.7968503,Sleek Sports Bar,False,$$,4.0,27,
5028,Bars,American (New),,33.4893279,"Birmingham, AL",-86.7999128,The View,False,$$$,4.5,3,
5029,American (New),Pubs,,33.4878363127293,"Birmingham, AL",-86.7741268773156,Habitat Feed & Social,False,$$$,4.0,63,
5030,Southern,Bars,,33.500572,"Birmingham, AL",-86.795577,Highlands Bar & Grill,False,$$$,4.5,259,
5031,Venues & Event Spaces,Tapas/Small Plates,Cocktail Bars,33.479289,"Birmingham, AL",-86.789127,W XYZ Bar,False,$$,4.0,7,
5032,Wine Bars,Tapas/Small Plates,,33.5026,"Birmingham, AL",-86.78888,Freddy's Wine Bar,False,$$,4.5,50,
5033,American (New),Seafood,Pubs,33.4991101920605,"Birmingham, AL",-86.7956741899252,Five Point Public House Oyster Bar,False,$$,4.0,215,
5034,Dive Bars,,,33.5009336,"Birmingham, AL",-86.7962439,Upside Down Plaza,False,$,4.0,24,
5035,Breweries,,,33.47929,"Birmingham, AL",-86.7945699,Red Hills Brewing,False,$,4.0,36,
5036,Cocktail Bars,,,33.4998242,"Birmingham, AL",-86.7960681,Dave's,False,$$,3.5,39,
5037,Bars,Pizza,,33.499981702689,"Birmingham, AL",-86.7961978912354,3000 Bar,False,$$,3.5,10,
5038,Bars,American (Traditional),,33.500991669308,"Birmingham, AL",-86.7962799592412,Black Market Bar + Grill,False,$$,3.0,149,
5039,Bars,American (Traditional),Southern,33.48044,"Birmingham, AL",-86.79044,SoHo Social Homewood,False,$$,4.0,93,
5040,French,Bars,,33.500550020261,"Birmingham, AL",-86.795709322706,Chez Fonfon,False,$$,4.5,288,
5041,Bars,Music Venues,,33.4972500801086,"Birmingham, AL",-86.7932427674532,Zydeco,False,$$,2.5,19,
5042,Chicken Wings,American (Traditional),Sports Bars,33.4708762880316,"Birmingham, AL",-86.7707487656179,Hickory Tavern,False,$$,3.0,124,
5043,American (Traditional),Sports Bars,Salad,33.4864850504077,"Birmingham, AL",-86.7742145502518,CharBar No. 7,False,$$,3.5,66,
5044,Sushi Bars,Japanese,Cocktail Bars,33.479910507787,"Birmingham, AL",-86.790048747274,Jinsei Sushi,False,$$$,4.0,127,
5045,American (New),Seafood,Bars,33.482603,"Birmingham, AL",-86.7719201,Daniel George,False,$$$,4.0,49,
5046,Tobacco Shops,Cigar Bars,,33.4818108,"Birmingham, AL",-86.7721368,Vitola Fine Cigars,False,$$,4.5,13,
5047,Bars,Southern,French,33.5013853,"Birmingham, AL",-86.7910307,Hot and Hot Fish Club,False,$$$,4.0,233,
5048,American (Traditional),Bars,Pizza,33.4810709813535,"Birmingham, AL",-86.7897482479004,Jacksons Bar & Bistro,False,$$,3.0,161,
5049,Italian,Pizza,Bars,33.4706573486328,"Birmingham, AL",-86.7713012695312,Brio Tuscan Grille,False,$$,3.5,151,
5050,Italian,Bars,,33.5024743,"Birmingham, AL",-86.7898111,Bottega Cafe,False,$$,4.0,121,
5051,Mexican,Wine Bars,Beer Bar,33.5031897,"Birmingham, AL",-86.7570999,LaPaz,False,$$,3.5,67,
5052,Pizza,Italian,Cocktail Bars,33.50323,"Birmingham, AL",-86.7559,Mafiaoza's - Birmingham,False,$$,3.5,65,
5053,Mexican,Cocktail Bars,,33.479426,"Birmingham, AL",-86.794907,Little Donkey,False,$$,3.5,336,
5054,American (Traditional),Sandwiches,Sports Bars,33.494718,"Birmingham, AL",-86.7815816,Billy's Sports Grill,False,$$,3.0,44,
5055,American (Traditional),Bars,,33.4469377383223,"Birmingham, AL",-86.7925541882744,Mugshots Grill & Bar - Vestavia,False,$$,3.5,148,
5056,Cafes,Wine Bars,Breakfast & Brunch,33.4797526955764,"Birmingham, AL",-86.78979344666,Market Table,False,$$,4.0,16,
5057,Mexican,Bars,,33.44848,"Birmingham, AL",-86.79121,Tecate Bar & Grill,False,$,4.0,39,
5058,Pubs,,,52.4462609,"Birmingham, AL",-1.8876069,Wetherspoon,False,£,4.0,1,
5059,Music Venues,Pubs,,38.34847,"Charleston, WV",-81.63677,The Boulevard Tavern,False,$$,4.0,9,
5060,Sports Bars,American (Traditional),,38.3487099,"Charleston, WV",-81.6366199,Big Joes,False,$,4.0,13,
5061,Bars,,,38.34942,"Charleston, WV",-81.63608,Bar 101,False,$$$,3.0,12,
5062,Bars,Cafes,Sandwiches,38.34906,"Charleston, WV",-81.63615,Sam's Uptown Cafe,False,$$,4.0,62,
5063,Music Venues,Cafes,,38.3406954,"Charleston, WV",-81.6161297,The Empty Glass,False,$$,4.0,17,
5064,Pizza,Bars,,38.3501199,"Charleston, WV",-81.63412,Pies & Pints,False,$$,4.5,584,
5065,American (New),Bars,Breakfast & Brunch,38.3557695349824,"Charleston, WV",-81.6383110790985,Brick Salt Bar+kitchen,False,$$,3.5,19,
5066,Bars,Fast Food,,38.3483315,"Charleston, WV",-81.6366272,Vino's Bar And Grill,False,$$,3.5,11,
5067,Lounges,Dive Bars,,38.34018513243,"Charleston, WV",-81.616522124421,Red Carpet Lounge,False,$,3.5,16,
5068,American (Traditional),Greek,Sports Bars,38.350199,"Charleston, WV",-81.634449,Adelphia Sports Bar & Grille,False,$$,3.0,105,
5069,Wine Bars,Burgers,American (New),38.34944,"Charleston, WV",-81.63354,Celsius,False,$$,4.0,67,
5070,American (Traditional),Burgers,Sports Bars,38.3534066479464,"Charleston, WV",-81.635804772377,The Athletic Club Sports Bar and Grill,False,$$,3.0,15,
5071,Music Venues,,,38.3524699,"Charleston, WV",-81.6294999,Mountain Stage,False,$,4.5,3,
5072,Gay Bars,Dance Clubs,,38.348,"Charleston, WV",-81.63115,Broadway,False,$,2.5,7,
5073,Beer Bar,Comfort Food,Burgers,38.360273,"Charleston, WV",-81.640934,The Grill,False,$,4.0,19,
5074,American (Traditional),Wine Bars,,38.3608064348912,"Charleston, WV",-81.6411907057475,Gonzoburger,False,$$,3.5,78,
5075,American (New),Bars,Sandwiches,38.3517,"Charleston, WV",-81.63195,Bear's Den,False,$,3.0,10,
5076,American (New),Wine Bars,,38.34153,"Charleston, WV",-81.64263,Bridge Road Bistro,False,$$$,3.0,50,
5077,American (Traditional),Bars,Tex-Mex,38.3530739182967,"Charleston, WV",-81.636165179181,Chili's,False,$$,2.5,35,
5078,Pubs,Beer Bar,,41.68191,"Toledo, OH",-83.6242,The Casual Pint - Toledo,False,$$,4.0,31,
5079,Bars,,,41.692492135671,"Toledo, OH",-83.6230158805847,Rocky's Bar,False,$$,4.5,6,
5080,American (New),Bars,,41.6629099,"Toledo, OH",-83.60677,Rasa Restaurant & Bar,False,$$,4.0,60,
5081,Dance Clubs,Bars,,41.6523857116699,"Toledo, OH",-83.6269073486328,Chasers,False,$,3.0,2,
5082,Bars,,,41.69231,"Toledo, OH",-83.6107,Orchard Inn,False,$,5.0,4,
5083,Karaoke,Bubble Tea,,41.65332,"Toledo, OH",-83.62434,R&B Bubble Tea KTV,False,$$,4.0,18,
5084,Sports Bars,,,41.6530149,"Toledo, OH",-83.6045865,Jake's Saloon & Sports Pub,False,$,3.0,8,
5085,Sports Bars,American (Traditional),,41.6529193810377,"Toledo, OH",-83.6272424801115,Jed's On Campus,False,$,3.5,7,
5086,Jazz & Blues,,,41.69107,"Toledo, OH",-83.6228,Club Soda,False,$$,5.0,1,
5087,Lounges,,,41.6456718444824,"Toledo, OH",-83.5964202880859,Classic Lounge,False,$,3.5,2,
5088,Tex-Mex,Bars,Mexican,41.6777923696108,"Toledo, OH",-83.6242061108351,Fuzzy's Taco Shop,False,$,3.0,48,
5089,Arcades,Bars,American (Traditional),41.692754,"Toledo, OH",-83.637543,Dave & Buster's,False,$$,2.0,50,
5090,American (Traditional),Sports Bars,Burgers,41.692303,"Toledo, OH",-83.62768,Applebee's Grill + Bar,False,$,2.5,24,
5091,Italian,Bars,Pizza,41.692642,"Toledo, OH",-83.640422,Bravo! Cucina Italiana,False,$$,3.5,72,
5092,Bars,Music Venues,,42.3630104064941,"Detroit, MI",-83.0851440429688,Marble Bar,False,$,4.0,37,
5093,American (New),Cocktail Bars,,42.3527526855469,"Detroit, MI",-83.0621490478516,The Ghost Bar,False,$$,4.0,31,
5094,Lounges,Dance Clubs,,42.3668379,"Detroit, MI",-83.0762624,Northern Lights Lounge,False,$$,3.5,163,
5095,Gay Bars,Burgers,Cocktail Bars,42.36898,"Detroit, MI",-83.07194,Woodward Cocktail Bar,False,$,4.0,11,
5096,Lounges,,,42.3549952946419,"Detroit, MI",-83.0615842714906,The Griot,False,$$,4.5,11,
5097,Dive Bars,Burgers,,42.35225,"Detroit, MI",-83.06686,The Bronx Bar,False,$,4.0,241,
5098,Dive Bars,Music Venues,,42.34899,"Detroit, MI",-83.0621,The Old Miami,False,$,4.0,150,
5099,Pubs,American (Traditional),,42.3523912,"Detroit, MI",-83.0614316,HopCat,False,$$,3.5,663,
5100,Pubs,Irish,,42.3351135,"Detroit, MI",-83.0724487,Nancy Whiskey,False,$,4.0,71,
5101,Breweries,Pubs,American (Traditional),42.3512597416829,"Detroit, MI",-83.0652487171967,Jolly Pumpkin Pizzeria and Brewery- Detroit,False,$$,4.0,417,
5102,Pubs,Poutineries,,42.36005,"Detroit, MI",-83.06813,Common Pub,False,$$,4.0,44,
5103,Beer Gardens,Food Court,,42.3440742526071,"Detroit, MI",-83.0616777587264,Detroit Shipping Company,False,$$,4.0,94,
5104,American (New),Tapas/Small Plates,Cocktail Bars,42.36054,"Detroit, MI",-83.06595,Chartreuse,False,$$,4.5,572,
5105,Sports Bars,,,42.35216,"Detroit, MI",-83.06946,Third Street Bar,False,$,3.0,86,
5106,Bars,,,42.34612,"Detroit, MI",-83.06587,Jumbo's Bar,False,$,4.0,28,
5107,Pubs,Burgers,Breakfast & Brunch,42.3479652404785,"Detroit, MI",-83.0639419555664,Honest John's Bar & Grill,False,$,4.0,393,
5108,Bars,Burgers,Pizza,42.3623199,"Detroit, MI",-83.0698318,Tony V's Tavern,False,$$,4.0,57,
5109,Southern,Bars,,42.3701324462891,"Detroit, MI",-83.0706405639648,Firewater Bar & Grill,False,$$,3.0,5,
5110,Breweries,Pizza,,42.3518690018433,"Detroit, MI",-83.0660513028781,Motor City Brewing Works,False,$$,4.0,472,
5111,American (Traditional),Cocktail Bars,,42.35369,"Detroit, MI",-83.06148,Café 78,False,$$,4.5,16,
5112,Pubs,Vegan,Vegetarian,42.3539924621582,"Detroit, MI",-83.0801239013672,Woodbridge Pub,False,$$,3.5,211,
5113,Bars,,,42.359,"Detroit, MI",-83.11569,Little Mary's River Inn,False,$,5.0,1,
5114,Bars,American (Traditional),,42.3665009,"Detroit, MI",-83.0696411,Z's Villa,False,$$,4.0,95,
5115,American (New),Bars,Seafood,42.3385309526863,"Detroit, MI",-83.0681450529175,Iridescence,False,$$$,4.0,241,
5116,Bars,Dance Clubs,,42.3380206,"Detroit, MI",-83.0625,TV Lounge,False,$$,3.5,36,
